,device_id,gender,age,group,phone_brand,device_model
482,-4217973406658219504,M,47,M39+,华为,荣耀6
483,-5179541163565136976,M,45,M39+,华为,Mate 7
484,-4551768034596689389,M,39,M39+,小米,MI 4
485,6356675767217309603,M,24,M23-26,小米,MI 4
486,6008495818349839326,M,32,M32-38,金立,GN715
487,-2790183384476760306,M,37,M32-38,华为,Y518-T00
488,9149103074456470249,M,30,M29-31,努比亚,Z7 Mini
489,1695761527019641539,M,34,M32-38,三星,Galaxy Note 5
490,-5383319989100702684,M,34,M32-38,三星,Galaxy Note 3
491,-8386606593312868092,M,29,M29-31,小米,MI 2S
492,4889327164992412585,M,29,M29-31,小米,MI 2S
493,-6153673241974140087,M,41,M39+,三星,Galaxy Note 3
494,-2037634822852281255,M,38,M32-38,酷派,F2
495,-7096688265900000579,M,26,M23-26,华为,荣耀6
496,-8679605999382303581,M,56,M39+,小米,MI 3
497,-1983931105460838223,M,39,M39+,华为,P9
498,-3846422794537928556,M,37,M32-38,华为,Mate 7
499,-7120133646302952092,M,40,M39+,魅族,MX3
500,4573555264680860597,M,38,M32-38,三星,Galaxy Note 3
501,-9080632005894836087,M,21,M22-,华为,荣耀3X畅玩版
502,5239934703976628317,M,38,M32-38,酷派,F2
503,-4093873478471274301,M,26,M23-26,小米,小米4C
504,-3808211154648602735,M,28,M27-28,魅族,魅蓝NOTE
505,-3528523897959651909,M,39,M39+,三星,Galaxy Note 3
506,-5920211050759233549,M,39,M39+,三星,Galaxy Note 3
507,-5177331251703379618,M,32,M32-38,OPPO,R827T
508,291962812379126626,M,32,M32-38,OPPO,R827T
509,-3861862675756404953,M,32,M32-38,OPPO,R827T
510,8353740206445735179,M,23,M23-26,努比亚,Z9 Max
511,1163952773185536842,F,39,F33-42,华为,Mate 7
512,-873214840155221503,M,35,M32-38,小米,MI 3
513,-6058512568653763470,F,35,F33-42,三星,Galaxy S
514,-6868379650375898437,M,26,M23-26,OPPO,N3
515,-2330036225904384801,F,25,F24-26,vivo,X3T
516,1822607312031879171,M,35,M32-38,小米,MI 3
517,3288693535742394934,M,26,M23-26,vivo,X5L
518,3439985609749922150,M,39,M39+,一加,One
519,-1688527666462535726,M,44,M39+,华为,B199
520,-2828331636363738843,M,44,M39+,TCL,J636D+
521,-602351730740783793,M,44,M39+,华为,Mate 2
522,1325987205615111172,M,44,M39+,华为,Mate 2
523,-2802543599440680842,M,38,M32-38,小米,MI 3
524,6090310796599938899,M,27,M27-28,小米,MI 2S
525,-5514406392341151487,F,27,F27-28,小米,红米note增强版
526,3796280135236396817,F,22,F23-,vivo,X5Pro
527,332380340265563941,F,37,F33-42,三星,Galaxy Note 4
528,7123479605708697395,F,37,F33-42,三星,Galaxy Note 4
529,6026687977234910115,F,37,F33-42,三星,Galaxy Note 4
530,4505562063265677513,F,37,F33-42,三星,Galaxy Note 4
531,4981382137382970454,M,34,M32-38,小米,MI 4
532,-236963596009956963,M,25,M23-26,魅族,魅蓝Note 2
533,-229180280378644612,F,31,F29-32,三星,Galaxy S5
534,812521723479166670,M,29,M29-31,华为,荣耀畅玩4X
535,4530013951351880954,F,42,F33-42,酷派,F2
536,1318303222997853851,F,33,F33-42,三星,Galaxy S5
537,5031308204970224592,M,24,M23-26,HTC,One
538,7576677397230418334,M,24,M23-26,HTC,One
539,7552099237693808316,M,23,M23-26,三星,Galaxy Note 2
540,1119943039459733860,M,32,M32-38,索尼,Xperia Z
541,8780875081637886518,M,36,M32-38,小米,MI 3
542,1043546028888154415,M,29,M29-31,魅族,MX4
543,-8295193153214873881,M,31,M29-31,三星,S7898
544,1874308258075089641,M,33,M32-38,华为,荣耀6
545,-184400817050772603,M,26,M23-26,一加,One
546,-7603777855807306454,M,32,M32-38,小米,MI 3
547,-5181402337880396912,M,50,M39+,三星,Galaxy Mega 5.8
548,8134709830571845726,M,28,M27-28,三星,Galaxy Note 2
549,-7065078100475716045,M,27,M27-28,华为,荣耀6
550,552498749193063741,F,22,F23-,vivo,X3T
551,8761770737926125955,F,22,F23-,vivo,X3T
552,-4844946365893487136,M,32,M32-38,小米,MI 4
553,-5000507903395027839,M,36,M32-38,三星,Galaxy S4
554,-244415756622179948,F,45,F43+,华为,C8815
555,-3086495925588504008,M,25,M23-26,小米,红米note
556,4690577651905751454,M,26,M23-26,华为,Ascend P7
557,1895275241111410061,M,29,M29-31,一加,One
558,4978373534460377887,M,45,M39+,联想,A630t
559,2973015864073168250,F,27,F27-28,一加,One
560,2080579331913165589,F,43,F43+,小米,小米4C
561,8720083342483823841,M,27,M27-28,小米,MI 2
562,2389384819016317481,M,28,M27-28,华为,Mate 7
563,-5611722417377626845,M,38,M32-38,联想,A318t
564,-557453964647696216,M,37,M32-38,华为,Y511-T00
565,5980555560479015572,M,28,M27-28,小米,MI 2S
566,2772316738047304946,F,33,F33-42,OPPO,X907
567,-6233661495000219593,M,35,M32-38,小米,小米4C
568,8336875548926735477,M,39,M39+,小米,红米note增强版
569,-280792878984386324,M,27,M27-28,华为,荣耀6
570,-8665947049306807542,M,28,M27-28,小米,MI 2S
571,-4545977437136433255,M,28,M27-28,小米,MI 2S
572,-8382006046590136079,M,65,M39+,华为,Mate 7
573,-5693598844768112670,F,38,F33-42,三星,Galaxy S4
574,1294088097492388254,M,29,M29-31,LG,Nexus 5
575,-8556957033165979792,M,33,M32-38,小米,MI 2A
576,4603814831359865578,F,27,F27-28,三星,Galaxy Note 2
577,-2441997096530002111,F,25,F24-26,魅族,魅蓝NOTE
578,-6877287750680911522,M,27,M27-28,魅族,MX3
579,5993353186365951031,M,35,M32-38,小米,小米4C
580,-429243268324577775,M,33,M32-38,华为,荣耀6
581,8068167578165647993,F,21,F23-,小米,MI 2S
582,-476136805185072151,F,24,F24-26,三星,Galaxy Note 2
583,2239743897399916630,F,24,F24-26,三星,Galaxy Note 2
584,-6352016173918609049,F,24,F24-26,三星,Galaxy Note 2
585,-1225265882896385622,M,26,M23-26,小米,MI One Plus
586,6103442463969172338,F,24,F24-26,vivo,Xplay
587,6607167843813496848,M,23,M23-26,小米,MI 3
588,7567769845262808695,F,27,F27-28,小米,红米note
589,-6575679788532858282,M,22,M22-,魅族,MX5
590,-8373775120252184104,F,28,F27-28,三星,Galaxy Note 2
591,-3060960912794428756,F,32,F29-32,三星,Galaxy S4
592,-2263386497719973834,F,25,F24-26,小米,MI 2S
593,2425712196469098015,M,37,M32-38,HTC,Sensation XE with Beats Audio Z715e
594,5819828849011388017,M,29,M29-31,vivo,Y27
595,-4303306460426303766,M,31,M29-31,LG,Nexus 5
596,-3151287449207977360,F,28,F27-28,小米,红米note
597,-6908175429289823652,F,24,F24-26,小米,MI 2S
598,7283212553045812974,M,48,M39+,小米,MI 2S
599,3455329865379031063,F,23,F23-,魅族,MX2
600,8122538296654843910,F,23,F23-,魅族,MX2
601,6545829736541135762,F,32,F29-32,三星,Galaxy A8
602,-1352971490438520298,M,58,M39+,三星,Galaxy Grand 2
603,1830977800029584826,M,23,M23-26,索尼,Xperia C3
604,7589944181455401696,M,31,M29-31,小米,MI 3
605,-4562868606216655042,M,23,M23-26,华为,Ascend P8
606,-8267593724208020595,M,22,M22-,酷派,8089
607,-4462949239456847644,F,33,F33-42,OPPO,A31
608,8139979595744739956,M,31,M29-31,小米,红米2
609,4489130943120478197,M,33,M32-38,联想,A850
610,7855796739862822440,M,33,M32-38,酷比魔方,U25GT
611,-7232119701913724901,M,35,M32-38,华为,荣耀畅玩4X
612,2916492334541429963,M,21,M22-,酷派,大神F1
613,-8556224142279945015,M,26,M23-26,小米,红米note增强版
614,8212624264342837651,F,46,F43+,华为,荣耀6 Plus
615,5746873171138935874,M,22,M22-,OPPO,R813T
616,-1889033480958016238,F,42,F33-42,小米,MI 2
617,2195335594844094753,F,42,F33-42,小米,MI 2
618,3307527014822292766,F,26,F24-26,OPPO,1107
619,-7994663434773874663,M,26,M23-26,小米,红米note
620,4474091956427439415,F,21,F23-,联想,VIBE X2
621,-4100601935100144456,M,20,M22-,三星,G3818
622,-8345182684710435434,F,28,F27-28,魅族,MX4
623,4919779603258636370,M,30,M29-31,OPPO,Find 5
624,-1954607149185073844,M,31,M29-31,酷派,F2
625,1756263286013259682,F,25,F24-26,三星,Galaxy Grand
626,9207787349472356557,F,25,F24-26,三星,Galaxy Grand
627,5688826388913067086,F,24,F24-26,华为,荣耀3C
628,3934934395617094031,M,30,M29-31,海信,HS-U978
629,1356097039154028040,F,24,F24-26,联想,S898t
630,6239423502551981723,F,48,F43+,联想,A670t
631,-6188687531249685859,M,29,M29-31,三星,Galaxy Grand 2
632,-5762038527485744367,M,22,M22-,魅族,MX3
633,9184963992247652631,M,28,M27-28,魅族,魅蓝NOTE
634,-7052719623154709360,M,25,M23-26,魅族,魅蓝NOTE
635,5497917570934923139,M,25,M23-26,魅族,魅蓝NOTE
636,5199501260865897629,M,22,M22-,联想,S920
637,4817078779940161981,M,22,M22-,vivo,X5Pro
638,-51750163801907850,F,22,F23-,索尼,Xperia T2 Ultra
639,1111484923755793372,F,22,F23-,索尼,Xperia T2 Ultra
640,4100316791460108477,M,20,M22-,酷派,大神Note
641,-1891588492640041559,F,26,F24-26,三星,Galaxy Note 3 Lite
642,6531672631308745261,M,43,M39+,OPPO,N3
643,7766418226696443142,M,26,M23-26,小米,红米note
644,3821765784939856800,M,23,M23-26,小米,MI 2S
645,8427667165276516409,M,34,M32-38,小米,MI 2A
646,-5424968430956426798,F,24,F24-26,小米,MI 3
647,-7324369287810342925,M,23,M23-26,三星,Galaxy Note 3
648,-1686327245264629942,M,42,M39+,华为,荣耀7
649,-920676380266502164,F,22,F23-,小米,MI 2S
650,-3132167788374472541,M,26,M23-26,小米,MI 4
651,2566965360077727779,F,24,F24-26,索尼,Xperia S
652,6341873412278035467,F,29,F29-32,三星,Galaxy Grand
653,283151695342775598,F,29,F29-32,三星,Galaxy Grand
654,-2405582520624040607,F,29,F29-32,三星,Galaxy Grand
655,6452262489405534657,F,24,F24-26,小米,MI 3
656,-3654173299440079718,F,24,F24-26,小米,MI 3
657,-5533049833247758243,M,21,M22-,三星,Galaxy Grand DUOS
658,8567125034063848708,F,25,F24-26,小米,MI 3
659,3129094543007770603,F,20,F23-,华为,荣耀畅玩4X
660,8802247658835316864,F,27,F27-28,小米,MI 3
661,-6896857513293590628,F,27,F27-28,小米,MI 3
662,7099572251426077823,F,21,F23-,小米,MI 2S
663,4169579345658395579,M,21,M22-,三星,Galaxy Mega 6.3
664,-320934505147790930,M,21,M22-,三星,Galaxy Mega 6.3
665,-3711568206807815381,F,30,F29-32,华为,Mate 7
666,-2514012772375917529,M,39,M39+,小米,红米
667,4360315587716027479,M,20,M22-,小米,MI 2S
668,-7783426489126424162,M,20,M22-,小米,MI 2S
669,6901454746287513697,M,20,M22-,小米,MI 2S
670,991137519522277857,M,20,M22-,小米,MI 2S
671,2816058300929426287,M,20,M22-,小米,MI 2S
672,-7284154769153384474,M,20,M22-,小米,MI 2S
673,72619722599122472,M,20,M22-,小米,MI 2S
674,-1633084237568254787,F,22,F23-,魅族,MX3
675,266598286759225880,M,29,M29-31,小米,MI 2S
676,-6403572455003976570,M,35,M32-38,三星,Galaxy Grand 2
677,7504679594395103702,M,36,M32-38,HTC,Desire 816
678,4789204688675568150,M,29,M29-31,华为,Ascend P6
679,-2726030791460218136,F,22,F23-,三星,Galaxy Note 3
680,-6777739487963556282,M,23,M23-26,华为,荣耀6
681,8429238081983048014,M,41,M39+,酷比魔方,TALK 7X四核
682,7105286326770848100,F,30,F29-32,OPPO,R809T
683,7825425485977209626,F,30,F29-32,OPPO,R809T
684,-5462293806292385274,M,21,M22-,酷派,5891Q
685,-1847317782088679119,M,20,M22-,华为,荣耀6
686,5615244592642498159,M,20,M22-,华为,荣耀6
687,4871684940984050877,F,34,F33-42,小米,红米note
688,8497952435614723307,F,34,F33-42,小米,红米note
689,3608732192276702589,M,26,M23-26,索尼,Xperia Neo
690,8512805238634502234,M,21,M22-,三星,Galaxy S4
691,-1562096238246403266,M,26,M23-26,华为,荣耀畅玩4X
692,-3164037806420057128,F,21,F23-,vivo,Xplay
693,-3430460284808041981,M,29,M29-31,一加,One
694,4782818509742237099,M,34,M32-38,OPPO,Find 7
695,-2801576702987903744,M,34,M32-38,酷派,5891
696,8525424737557216450,M,22,M22-,小米,红米2
697,4899921266881369610,M,22,M22-,小米,红米2
698,8336949864011006855,F,36,F33-42,三星,Galaxy Tab 3 10.1
699,-5600730878380485214,F,31,F29-32,小米,红米note
700,-2470383375942730835,F,31,F29-32,华为,荣耀畅玩4
701,8737555301670840212,M,19,M22-,三星,Galaxy Win
702,-2289980470972914582,M,23,M23-26,魅族,MX4
703,8249445891956836787,M,23,M23-26,魅族,MX4
704,6162372511985048741,M,23,M23-26,魅族,MX4
705,-3282973596598697750,M,34,M32-38,三星,Galaxy A5
706,-8263208485823447044,M,27,M27-28,三星,Galaxy S6 Edge
707,-9177698159910455532,F,32,F29-32,三星,Galaxy S3
708,5203430653181720743,M,17,M22-,努比亚,Z9 mini
709,356520478854373064,F,25,F24-26,小米,红米
710,7678236292142484082,F,27,F27-28,小米,红米
711,492533159890295341,F,21,F23-,联想,A820t
712,-4893865424406334764,F,32,F29-32,小米,红米3
713,-6864731714065740021,F,21,F23-,vivo,X3L
714,-22473684698194950,M,17,M22-,OPPO,R2017
715,473071926003296712,M,19,M22-,vivo,X5V
716,-5729489580637816452,F,19,F23-,OPPO,R817T
717,-7345618372322051389,F,19,F23-,OPPO,R817T
718,1208777562949892492,F,31,F29-32,华为,G610S
719,385823142853736548,F,31,F29-32,华为,G610S
720,-4735382375325691891,M,22,M22-,三星,Galaxy S3
721,-4417546389678328866,F,21,F23-,vivo,Y19T
722,-295437681750492352,M,20,M22-,金立,ELIFE S5.5
723,1557837677453886064,F,27,F27-28,三星,Galaxy Note 2
724,8325412457274125679,F,27,F27-28,三星,Galaxy Note 2
725,989663811919883179,M,29,M29-31,三星,I8268
726,8283059944440954104,M,29,M29-31,小米,红米note
727,-4950499031450221003,M,29,M29-31,小米,红米note
728,8659293525381562711,M,21,M22-,小米,红米note增强版
729,5491270369830480293,F,45,F43+,OPPO,A31
730,2877482175246871880,M,20,M22-,华为,荣耀3C
731,-2451484506636622166,M,24,M23-26,魅族,魅蓝
732,3099930789019940676,M,29,M29-31,小米,红米note
733,-5316473273801260378,F,20,F23-,联想,S920
734,-6072435932733730305,M,26,M23-26,华为,荣耀3C
735,1244924161226799900,M,26,M23-26,华为,荣耀3C
736,-8170146072812130676,F,22,F23-,华为,荣耀6
737,7837307528716148320,F,22,F23-,华为,荣耀6
738,-1356902156255252339,F,20,F23-,三星,Galaxy S5
739,-3898045713019773074,M,23,M23-26,华为,荣耀3X畅玩版
740,-3307135362322431632,M,23,M23-26,联想,联想黄金斗士S8
741,4057329207163324453,F,22,F23-,小米,MI 2S
742,-1315678062659181276,F,29,F29-32,vivo,Y13
743,6680563250977345388,M,19,M22-,小米,红米note
744,7469255792590954984,F,23,F23-,华为,荣耀3C
745,-1668558797524371503,F,29,F29-32,小米,红米1S
746,-797597256965011700,F,24,F24-26,vivo,X5SL
747,-333661782897496896,F,24,F24-26,华为,C8813
748,-3216501563050439320,F,24,F24-26,华为,C8813
749,-1526622617359361955,F,45,F43+,华为,荣耀畅玩4
750,7491319753979859549,M,22,M22-,索尼,Xperia Z2
751,1228607175978508824,M,23,M23-26,魅族,魅蓝NOTE
752,-8519318732470795928,F,42,F33-42,三星,Galaxy Note 2
753,7651091592968734555,F,42,F33-42,三星,Galaxy Note 2
754,8556982416315216185,M,24,M23-26,vivo,Xplay
755,5953817662862883781,M,24,M23-26,vivo,Xplay
756,7781851798734733403,M,24,M23-26,vivo,Xplay
757,-5642148977702922033,M,24,M23-26,vivo,Xplay
758,-6629944130878284064,M,24,M23-26,小米,红米2A
759,4689994512548055605,F,27,F27-28,华为,Y511-U00
760,-1727737396078297139,F,30,F29-32,华为,G610S
761,-6381794413390699399,F,19,F23-,中国移动,M701
762,7729148314349457415,F,21,F23-,三星,Galaxy S5
763,-1843450627111946877,M,21,M22-,华为,Y618-T00
764,-212191571026065176,M,21,M22-,华为,Y618-T00
765,-7204440477456772063,M,20,M22-,华为,荣耀3C
766,-3293430962013612634,M,25,M23-26,小米,MI 4
767,-1701191455664527266,M,25,M23-26,小米,MI 4
768,-9008782116598554138,M,23,M23-26,魅族,MX2
769,-9170975645986902037,M,23,M23-26,魅族,MX2
770,-3222540460345564171,M,28,M27-28,华为,G510
771,-6527390788320723217,M,21,M22-,OPPO,R831S
772,-1012430198114507471,M,21,M22-,OPPO,R831S
773,-5926113374593677418,M,29,M29-31,小米,MI 2S
774,-2514431717601449853,M,29,M29-31,小米,MI 2S
775,7853842154200083534,F,28,F27-28,三星,三星big foot
776,3812807856177764023,M,23,M23-26,vivo,X5SL
777,-5238266931153652068,M,21,M22-,小米,红米note
778,-5175023799434636793,F,31,F29-32,酷派,7295C
779,-2506093401230353546,F,20,F23-,三星,Galaxy S3
780,2266863185840545980,M,27,M27-28,三星,Galaxy S3 Neo+
781,-3927753740422355517,F,29,F29-32,华为,荣耀畅玩4X
782,6038400330950356320,F,22,F23-,小米,MI 4
783,-4861923574095466489,F,34,F33-42,华为,B199
784,5225546985734145250,M,30,M29-31,魅族,MX5
785,5087686479453039142,M,22,M22-,vivo,X3T
786,-3199904022391181984,M,22,M22-,vivo,X3T
787,-9015902738711771328,M,22,M22-,vivo,X3T
788,-6500915528694486429,M,23,M23-26,小米,MI 4
789,-8657137191584682458,M,22,M22-,大可乐,MC002
790,8680799468292419721,F,25,F24-26,三星,Galaxy Grand 2
791,8597136060207936321,M,31,M29-31,小米,红米note
792,8507377938081140935,F,24,F24-26,小米,红米note
793,-6962276291057399691,M,21,M22-,魅族,魅蓝NOTE
794,-7315337515783864482,M,21,M22-,魅族,魅蓝NOTE
795,-8480612723734037982,M,40,M39+,华为,麦芒3
796,7132583961483928399,M,38,M32-38,vivo,X3L
797,6494711304418137334,M,20,M22-,联想,K860i
798,-8708762219718085185,M,20,M22-,联想,K860i
799,3499681829978537553,M,23,M23-26,魅族,魅蓝
800,-1937027962234299179,F,38,F33-42,小米,红米1S
801,2287449004006642352,F,28,F27-28,小米,MI 2C
802,5090980568587832805,F,28,F27-28,小米,MI 2C
803,5132236745990365339,F,28,F27-28,小米,MI 2C
804,-4948056472678477615,M,36,M32-38,HTC,Desire 816
805,-3620183035368751296,F,21,F23-,华为,G610S
806,-80890961266952041,F,25,F24-26,魅族,魅蓝
807,7344017656613380338,F,24,F24-26,华为,荣耀3C
808,4044377088870916300,F,16,F23-,小米,MI 3
809,1478614427793108417,F,23,F23-,OPPO,R3
810,5286209527709504485,M,20,M22-,小米,红米
811,-7603156713792745674,M,22,M22-,索尼,Xperia S
812,-8948604730896689003,M,26,M23-26,小米,红米Note2
813,-6159616074389647926,F,29,F29-32,酷比,H1
814,-6944850403989407181,M,25,M23-26,魅族,魅蓝Note 2
815,-4289910579121086844,F,28,F27-28,小米,红米1S
816,5045172159000923818,F,28,F27-28,小米,红米1S
817,5538639933330181335,M,25,M23-26,三星,Galaxy S3
818,-7617685151173348252,F,22,F23-,索尼,Xperia Z
819,-2703315791470163138,F,36,F33-42,小米,红米1S
820,-4635718885908872270,M,21,M22-,华为,G615-U10
821,-6277045911754478960,F,22,F23-,小米,红米1S
822,292388422999124365,M,29,M29-31,OPPO,R8205
823,183994177412136222,F,47,F43+,联想,A850
824,-392191544517964989,F,27,F27-28,联想,A708t
825,8967027104934729299,F,41,F33-42,三星,Galaxy Mega Plus
826,-3986205498977516561,F,20,F23-,酷派,8729
827,4896346405754118344,F,41,F33-42,OPPO,U705T
828,3731254510534814503,F,39,F33-42,vivo,X3L
829,-4457934313456075144,F,26,F24-26,三星,Galaxy S4
830,3323224665682418080,M,41,M39+,vivo,X1
831,8345589946902328493,M,46,M39+,OPPO,R1
832,-157906997610294068,M,46,M39+,OPPO,R1
833,1246754910809577814,M,26,M23-26,小米,MI 2
834,7850151920423137889,M,28,M27-28,HTC,T327t
835,-7270983555904380477,M,23,M23-26,酷派,大神F1
836,-2032299682594442979,F,26,F24-26,小米,小米note
837,5175529330903576144,M,23,M23-26,华为,Ascend P6
838,-2752255137220802139,M,37,M32-38,华为,荣耀6
839,8723726386147496851,M,27,M27-28,小米,MI 2S
840,-9213678250910037656,M,27,M27-28,小米,MI 2S
841,5792318609222075939,M,45,M39+,中兴,U817
842,-1653968320381409651,F,29,F29-32,中兴,V967S
843,-8525062716985904114,M,22,M22-,联想,A788t
844,-4403132331924981466,M,34,M32-38,三星,Galaxy Note 3
845,-3038253900541182085,F,31,F29-32,小米,MI 2S
846,4465006065399441590,M,20,M22-,乐视,超级手机1s
847,-3921032175008055462,M,26,M23-26,小米,MI 2S
848,-9108166834413909435,F,20,F23-,魅族,魅蓝Note 2
849,-5785549517154749158,F,34,F33-42,酷派,ivvi K1 mini
850,-2117709885776195018,F,23,F23-,华为,荣耀3C
851,-4881520045668814888,M,20,M22-,奇酷,青春版
852,-3700092966428543372,M,20,M22-,奇酷,青春版
853,-7263158532285455472,M,20,M22-,奇酷,青春版
854,5702194120117073420,M,20,M22-,奇酷,青春版
855,-6364397269546030788,M,29,M29-31,三星,Galaxy S4
856,-9074342826934852586,F,27,F27-28,索尼,Xperia TX
857,2450659143939398183,F,30,F29-32,OPPO,R821T
858,4238217942089411968,M,28,M27-28,小米,红米Note2
859,-7360919511180965094,F,22,F23-,三星,Galaxy S3
860,4002089199864991468,M,36,M32-38,华为,G620-L75
861,4292022177175958327,M,19,M22-,联想,黄金斗士S8畅玩版
862,6393160991781673944,M,24,M23-26,三星,Galaxy S3
863,795012645021250899,M,34,M32-38,小米,红米
864,-6915154084504417426,M,25,M23-26,小米,MI 2S
865,-8489604100420929617,F,22,F23-,魅族,MX3
866,1289101433025172253,F,22,F23-,魅族,MX2
867,7243077666234104014,F,26,F24-26,小米,MI 3
868,-2238086445695076188,M,50,M39+,三星,Galaxy Note
869,-6177909895992176604,M,50,M39+,三星,Galaxy Note
870,1751625290040289236,F,24,F24-26,华为,Y511-T00
871,-4629037064955879374,F,24,F24-26,华为,Y511-T00
872,-7324284176025143564,F,24,F24-26,华为,Y511-T00
873,8087051474883595330,F,65,F43+,三星,Galaxy Note 2
874,2948104315232918320,F,65,F43+,三星,Galaxy Note 2
875,3560320126855562014,F,22,F23-,酷派,大神F1
876,-4677998128742123003,F,28,F27-28,三星,Galaxy S2
877,-4729208424104142676,F,28,F27-28,三星,Galaxy S2
878,6415778217417706992,F,24,F24-26,华为,荣耀3C
879,-4561648003354275269,M,23,M23-26,华为,荣耀6
880,-3140509418035873758,F,26,F24-26,vivo,S7I
